key,substructure,enrichment_strong,odds_ratio,fisher_pvalue_bh,neg_log10_fisher_bh,strong_specificity,support,count_strong,count_weak,count_inactive,dominant_class,category,sig_fdr,pA_effect,pA_sig,pA_spec,S_stat,disc2,share2,freq2,freq0,freq1,S_shap,_merge,evidence,consensus,label
cNC(=O)[C@H](C)N,cNC(=O)[C@H](C)N,3.2177033492822966,5.462093862815885,0.1666910694955296,0.7780876669548686,0.5,0.0011152416356877,3.0,2.0,1.0,2.0,Medium_StrongEnriched,False,0.8967173738991193,0.678142514011209,0.8967173738991193,0.8238590872698159,0.114474,0.5858,1.0,0.0,2.0,0.9301215277777778,both,BOTH,0.8753793879941467,cNC(=O)[C@H](C)N
CN,CN,1.5902163270584322,1.933471371009924,0.0004913508536335,3.3086082851029164,0.2471042471042471,0.0237918215613382,64.0,60.0,135.0,0.0,Medium_StrongEnriched,True,0.7365892714171337,0.8646917534027222,0.7365892714171337,0.7792900987456632,0.53936,0.6964,41.0,27.0,0.0,0.9748263888888888,both,BOTH,0.8715919646584063,CN
CCCC(c)C,cC(C)CCC,2.574162679425837,3.785561844669203,0.1756609509123386,0.7553247705941162,0.4,0.0014869888475836,4.0,2.0,4.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.6697357886309048,0.8518815052041633,0.7911662663464104,0.155537,1.0,5.0,0.0,0.0,0.9483506944444444,both,BOTH,0.8662003683390099,cC(C)CCC
cC(=O)O,cC(=O)O,1.7616476437411457,2.973512935919438,1.1180114345912247e-20,12.0,0.2737430167597765,0.0728624535315985,196.0,161.0,359.0,0.0,Medium_StrongEnriched,True,0.755004003202562,0.9875900720576462,0.755004003202562,0.8325326928209235,0.036943,0.3077,35.0,1.0,74.0,0.8953993055555556,both,BOTH,0.8633939975492947,cC(=O)O
cCC(CS)C(N)=O,cCC(CS)C(N)=O,1.9132290184921763,2.392383377705753,0.1280599494075275,0.8925866740879557,0.2972972972972973,0.004089219330855,11.0,24.0,2.0,1.0,Medium_StrongEnriched,False,0.7798238590872698,0.7093674939951962,0.7798238590872698,0.7563384040565785,0.828115,1.0,12.0,0.0,0.0,0.9830729166666666,both,BOTH,0.8622852201347952,cCC(CS)C(N)=O
N,N,1.1501725794950757,1.8712529928172383,4.903213687500129e-06,5.309519179305343,0.1787257019438445,0.1230483271375464,331.0,571.0,950.0,0.0,Neutral_Balanced,True,0.6653322658126501,0.9167333867093675,0.6653322658126501,0.7491326394448894,1.34311,0.3595,272.0,21.0,440.0,0.9891493055555556,both,BOTH,0.8608159095160316,N
cc[nH],cc[nH],1.7413453419645368,2.10151201011378,0.0263015347410432,1.5800189089201553,0.2705882352941176,0.0085501858736059,23.0,11.0,51.0,0.0,Medium_StrongEnriched,True,0.7526020816653323,0.77662129703763,0.7526020816653323,0.7606084867894315,0.326585,0.9972,8.0,1.0,0.0,0.9665798611111112,both,BOTH,0.8574315398449378,cc[nH]
ccc(Cl)c(c)N,ccc(Cl)c(c)N,2.475156422524844,3.543566398748133,0.1347233258319148,0.8705572045512263,0.3846153846153846,0.0018587360594795,5.0,5.0,3.0,1.0,Medium_StrongEnriched,False,0.8382706164931946,0.6985588470776621,0.8382706164931946,0.7917000266880171,0.109252,0.6646,3.0,3.0,0.0,0.9275173611111112,both,BOTH,0.8569221198832866,ccc(Cl)c(c)N
CC(=O)NC(C)C,C[C@H](C)NC(C)=O,2.082043343653251,2.7171215880893302,0.0030069291438107,2.52187680562564,0.3235294117647059,0.00817843866171,22.0,20.0,26.0,0.0,Medium_StrongEnriched,True,0.7990392313851081,0.8294635708566853,0.7990392313851081,0.8091806778756339,0.056845,0.2107,5.0,40.0,4.0,0.9058159722222222,both,BOTH,0.8561359602500961,C[C@H](C)NC(C)=O
cc(c)C(=O)CS,cc(c)C(=O)CS,3.2177033492822966,5.462093862815885,0.1666910694955296,0.7780876669548686,0.5,0.0011152416356877,3.0,3.0,0.0,1.0,Second_StrongWeak_NoInactive,False,0.8967173738991193,0.678142514011209,0.8967173738991193,0.8238590872698159,0.029368,1.0,3.0,0.0,0.0,0.8893229166666666,both,BOTH,0.8559654002429833,cc(c)C(=O)CS
CCOc,cOCC,2.340147890387125,3.279372738238842,0.2202827197237429,0.6570195701346347,0.3636363636363636,0.0014869888475836,4.0,2.0,5.0,0.0,Medium_StrongEnriched,False,0.8242594075260208,0.6345076060848679,0.8242594075260208,0.7610088070456366,0.290729,0.9994,4.0,1.0,0.0,0.9626736111111112,both,BOTH,0.8559223658521734,cOCC
cF,cF,1.9513813860163605,2.550719154505027,1.8537538093396503e-05,4.731947943516635,0.3032258064516129,0.0174721189591078,47.0,23.0,85.0,0.0,Medium_StrongEnriched,True,0.789031224979984,0.9019215372297839,0.789031224979984,0.8266613290632506,0.021486,0.5964,14.0,16.0,0.0,0.8784722222222222,both,BOTH,0.8521731131450754,cF
cc(c)c,cc(c)c,1.522354272778721,2.002264873590592,2.500657887917693e-07,6.601945719525965,0.2365591397849462,0.0490706319702602,132.0,114.0,312.0,0.0,Medium_StrongEnriched,True,0.7309847878302642,0.9455564451561249,0.7309847878302642,0.802508673605551,0.050772,0.1303,99.0,63.0,0.0,0.9036458333333334,both,BOTH,0.8515771363285396,cc(c)c
cccc(c)s,cccc(c)s,1.8927666760484096,2.353770942608341,0.0421194412944973,1.3755173982730209,0.2941176470588235,0.0055762081784386,15.0,17.0,19.0,0.0,Medium_StrongEnriched,True,0.77822257806245,0.7497998398718975,0.77822257806245,0.7687483319989324,0.134835,0.5981,21.0,0.0,5.0,0.9422743055555556,both,BOTH,0.8511003470104367,cccc(c)s
cc(n)S,cc(n)S,4.022129186602871,8.962715375200075,0.0002152108169165,3.667135903967096,0.625,0.0037174721189591,10.0,2.0,4.0,2.0,Medium_StrongEnriched,True,0.9375500400320256,0.877502001601281,0.9375500400320256,0.9175340272217775,0.004912,0.8805,1.0,3.0,0.0,0.7888454861111112,both,BOTH,0.8507599988993656,cc(n)S
cc(Cl)cc(c)Cl,cc(Cl)cc(c)Cl,2.145135566188197,2.8221251600271104,0.0358542951042575,1.4454588113114906,0.3333333333333333,0.0044609665427509,12.0,13.0,11.0,1.0,Medium_StrongEnriched,True,0.8090472377902321,0.7586068855084067,0.8090472377902321,0.7922337870296237,0.064675,0.7661,3.0,7.0,1.0,0.9084201388888888,both,BOTH,0.8483402188072431,cc(Cl)cc(c)Cl
cNC(=O)CS,cNC(=O)CS,1.8563673168936323,2.31674915567533,0.0028343717861318,2.5475431837020537,0.2884615384615384,0.0111524163568773,30.0,33.0,41.0,0.0,Medium_StrongEnriched,True,0.7726180944755805,0.8322658126501201,0.7726180944755805,0.792500667200427,0.033373,0.5384,16.0,0.0,5.0,0.8914930555555556,both,BOTH,0.8405408028955674,cNC(=O)CS
cc(c)C(F)(F)F,cc(c)C(F)(F)F,1.7429226475279105,2.0983484135391883,0.1390293486892499,0.856893511771957,0.2708333333333333,0.0048327137546468,13.0,11.0,24.0,0.0,Medium_StrongEnriched,False,0.7534027221777422,0.6901521216973578,0.7534027221777422,0.7323191886842807,0.305235,0.9767,12.0,1.0,3.0,0.9639756944444444,both,BOTH,0.8402011059662571,cc(c)C(F)(F)F
ccc(-c(c)c)c(c)-c,c-c(c)c(cc)-c(c)c,2.340147890387125,3.2252089545970013,0.0554397022829162,1.2561791105974367,0.3636363636363636,0.0029739776951672,8.0,4.0,10.0,0.0,Medium_StrongEnriched,False,0.8242594075260208,0.7417934347477982,0.8242594075260208,0.79677074993328,0.027673,0.2608,1.0,0.0,8.0,0.8858506944444444,both,BOTH,0.8401308958379146,c-c(c)c(cc)-c(c)c
cCON(C)C,cCON(C)C,2.145135566188197,2.892286950968566,0.2730999174185824,0.5636784311845412,0.3333333333333333,0.0014869888475836,4.0,2.0,6.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.6140912730184147,0.8090472377902321,0.7440619161996262,0.145383,1.0,7.0,0.0,0.0,0.9461805555555556,both,BOTH,0.8390571596962233,cCON(C)C
S,S,1.1203339596691395,1.3790980869551943,0.0165760028726151,1.780520186671782,0.1740890688259109,0.0959107806691449,258.0,416.0,808.0,0.0,Neutral_Balanced,True,0.6613290632506005,0.7934347477982386,0.6613290632506005,0.7053642914331465,4.428679,0.9659,263.0,4.0,36.0,0.9969618055555556,both,BOTH,0.8385828865184436,S
cc(c)CCC,cc(c)CCC,1.6343890028100554,1.9206668846028117,0.1258251229573319,0.9002326365345212,0.2539682539682539,0.0059479553903345,16.0,19.0,28.0,0.0,Medium_StrongEnriched,False,0.7429943955164131,0.7101681345076061,0.7429943955164131,0.7320523085134774,0.256215,0.6271,14.0,25.0,4.0,0.9600694444444444,both,BOTH,0.8383442330801872,cc(c)CCC
CC(N)=O,CC(N)=O,1.2611171628311018,1.4832983417973238,0.0048307342043085,2.315986857520259,0.1959654178674351,0.0505576208178438,136.0,233.0,325.0,0.0,Neutral_Balanced,True,0.6845476381104884,0.822257806244996,0.6845476381104884,0.7304510274886575,0.205544,0.1882,117.0,55.0,52.0,0.9552951388888888,both,BOTH,0.835342035190561,CC(N)=O
cccc(c)c,cccc(c)c,1.762928783793864,2.4916136120417804,3.566013006263273e-11,10.447817077162329,0.2739420935412027,0.045724907063197,123.0,99.0,227.0,0.0,Medium_StrongEnriched,True,0.755804643714972,0.9647718174539631,0.755804643714972,0.8254603682946358,0.010087,0.1576,23.0,62.0,11.0,0.8428819444444444,both,BOTH,0.8341256741582828,cccc(c)c
NC(=S)S,NC(=S)S,1.703490008443569,2.0446982211688094,0.2585884938801472,0.5873908033362606,0.2647058823529412,0.0033457249070631,9.0,15.0,10.0,1.0,Medium_StrongEnriched,False,0.7485988791032826,0.622898318654924,0.7485988791032826,0.706698692287163,0.823278,0.9576,11.0,1.0,0.0,0.9826388888888888,both,BOTH,0.8333244372801559,NC(=S)S
CC[C@H](NC)C(=O)O,CN[C@@H](CC)C(=O)O,2.681419457735247,4.017815397017332,0.1005644756555652,0.997555406471059,0.4166666666666667,0.0018587360594795,5.0,4.0,3.0,2.0,Medium_StrongEnriched,False,0.8654923939151321,0.7181745396317054,0.8654923939151321,0.8163864424873233,0.010286,0.0815,24.0,5.0,19.0,0.84375,both,BOTH,0.8299554571473574,CN[C@@H](CC)C(=O)O
CNC(C)=O,CNC(C)=O,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,3.0,2.0,1.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.061921,1.0,1.0,0.0,0.0,0.9075520833333334,both,BOTH,0.8286487204850854,CNC(C)=O
cccc(C)n,Cc(n)ccc,1.6088516746411483,1.9055357363252208,0.0119397329601356,1.9230053863755312,0.25,0.0137546468401487,37.0,50.0,61.0,0.0,Medium_StrongEnriched,True,0.7397918334667735,0.8046437149719776,0.7397918334667735,0.7614091273018415,0.048074,0.2139,14.0,31.0,33.0,0.9014756944444444,both,BOTH,0.8284876714778355,Cc(n)ccc
cc(C)cc(c)-n,cc(C)cc(c)-n,1.6935280785696296,2.0242865425497647,0.210889730185093,0.6759445688263792,0.2631578947368421,0.0037174721189591,10.0,13.0,15.0,0.0,Medium_StrongEnriched,False,0.7469975980784628,0.6429143314651722,0.7469975980784628,0.7123031758740326,0.27502,0.547,8.0,3.0,8.0,0.9613715277777778,both,BOTH,0.8275191794943377,cc(C)cc(c)-n
ccc(cc)N(C)C,CN(C)c(cc)cc,2.491125173637907,3.604447516995045,6.23635179224604e-05,4.205069394265435,0.3870967741935484,0.0089219330855018,24.0,32.0,6.0,1.0,Medium_StrongEnriched,True,0.8398718975180144,0.8903122497998399,0.8398718975180144,0.8566853482786229,0.005567,0.1173,17.0,12.0,4.0,0.7986111111111112,both,BOTH,0.8271387053338758,CN(C)c(cc)cc
CNNC(c)=O,CNNC(c)=O,1.9306220095693776,2.544484556758925,0.4127697585049684,0.3842921287149644,0.3,0.0011152416356877,3.0,4.0,3.0,1.0,Medium_StrongEnriched,False,0.7842273819055244,0.5208166533226581,0.7842273819055244,0.6964238057112357,0.482029,1.0,10.0,0.0,0.0,0.9735243055555556,both,BOTH,0.823398750197854,CNNC(c)=O
CNc,CNc,1.6399105872790083,2.0274048417541737,0.0001122475314161,3.949823201363608,0.2548262548262548,0.0245353159851301,66.0,81.0,112.0,0.0,Medium_StrongEnriched,True,0.743795036028823,0.8823058446757406,0.743795036028823,0.7899653055777955,0.012149,0.783,7.0,0.0,2.0,0.8559027777777778,both,BOTH,0.8222733726639251,CNc
cN,cN,2.1615106468461227,2.967911501049018,2.4861481918979195e-06,5.604472987920694,0.3358778625954198,0.01635687732342,44.0,39.0,48.0,0.0,Medium_StrongEnriched,True,0.8174539631705364,0.9319455564451561,0.8174539631705364,0.8556178275954096,0.004671,0.5599,3.0,0.0,2.0,0.7860243055555556,both,BOTH,0.8200831718530962,cN
CC(C)S,C[C@@H](C)S,3.2177033492822966,5.462093862815885,0.1666910694955296,0.7780876669548686,0.5,0.0011152416356877,3.0,0.0,3.0,0.0,Medium_StrongEnriched,False,0.8967173738991193,0.678142514011209,0.8967173738991193,0.8238590872698159,0.007106,0.2945,7.0,3.0,3.0,0.8159722222222222,both,BOTH,0.8199061716059487,C[C@@H](C)S
ccc(-c(c)c)c(c)c,ccc(-c(c)c)c(c)c,3.575225943646996,6.705226387209459,0.0293572089951024,1.5322852353922911,0.5555555555555556,0.0018587360594795,5.0,1.0,3.0,2.0,Medium_StrongEnriched,True,0.9155324259407526,0.765812650120096,0.9155324259407526,0.8656258340005337,0.004365,0.8992,1.0,1.0,0.0,0.7764756944444444,both,BOTH,0.819839874966213,ccc(-c(c)c)c(c)c
Cc(n)o,Cc(n)o,2.145135566188197,2.937239655651208,0.3515257467962129,0.4540428604534837,0.3333333333333333,0.0011152416356877,3.0,0.0,6.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.5544435548438751,0.8090472377902321,0.7241793434747797,0.109673,1.0,3.0,0.0,0.0,0.9279513888888888,both,BOTH,0.8197580298978874,Cc(n)o
cccc(c)Cl,cccc(c)Cl,1.766582230978516,2.188287209904776,0.0008331360777643,3.079284058622456,0.2745098039215686,0.0156133828996282,42.0,46.0,65.0,0.0,Medium_StrongEnriched,True,0.7566052842273819,0.8462770216172938,0.7566052842273819,0.7864958633573526,0.011922,0.1268,3.0,4.0,24.0,0.8541666666666666,both,BOTH,0.8196331801184429,cccc(c)Cl
CN(C)C,CN(C)C,1.353726328177018,1.5372624904909422,0.0275468792827607,1.5599275941640496,0.2103559870550161,0.0241635687732342,65.0,92.0,152.0,0.0,Neutral_Balanced,True,0.7141713370696557,0.7758206565252201,0.7141713370696557,0.7347211102215105,0.063667,0.1187,28.0,19.0,50.0,0.9079861111111112,both,BOTH,0.8167720389565667,CN(C)C
cC(c)P,cC(c)P,4.290271132376395,10.596973406030934,9.864610500229152e-05,4.005920057998277,0.6666666666666666,0.0037174721189591,10.0,5.0,0.0,2.0,Second_StrongWeak_NoInactive,True,0.9471577261809447,0.8851080864691754,0.9471577261809447,0.9264745129436882,0.002298,1.0,1.0,0.0,0.0,0.7200520833333334,both,BOTH,0.8167679616637384,cC(c)P
nc[nH],nc[nH],2.8601807549175966,4.504317527647326,0.0002672186582986,3.573133220922345,0.4444444444444444,0.0059479553903345,16.0,8.0,12.0,2.0,Medium_StrongEnriched,True,0.8767013610888711,0.8742994395516414,0.8767013610888711,0.8759007205764612,0.003363,0.2796,2.0,0.0,4.0,0.7521701388888888,both,BOTH,0.8116811976686873,nc[nH]
cc(c)C[C@@H](C)N,C[C@@H](N)Cc(c)c,1.7265725288831837,2.074927084380972,0.1666910694955296,0.7780876669548686,0.2682926829268293,0.004089219330855,11.0,10.0,20.0,0.0,Medium_StrongEnriched,False,0.7518014411529224,0.678142514011209,0.7518014411529224,0.7272484654390179,0.045577,1.0,13.0,0.0,0.0,0.9001736111111112,both,BOTH,0.8091043673774446,C[C@@H](N)Cc(c)c
C=S,C=S,1.3080094915781693,1.4306013325679343,0.3587903900736634,0.4451591977178883,0.2032520325203252,0.0092936802973977,25.0,66.0,32.0,1.0,Neutral_Balanced,False,0.7117694155324259,0.5424339471577262,0.7117694155324259,0.655324259407526,3.540701,1.0,113.0,0.0,0.0,0.9956597222222222,both,BOTH,0.8077623227702446,C=S
C=NNC(N)=S,C=N/NC(N)=S,1.453156351288779,1.6441451199775718,0.3515257467962129,0.4540428604534837,0.2258064516129032,0.0052044609665427,14.0,34.0,14.0,1.0,Neutral_Balanced,False,0.7273819055244195,0.5544435548438751,0.7273819055244195,0.6697357886309048,0.378142,0.8677,10.0,2.0,1.0,0.9704861111111112,both,BOTH,0.8062067234775085,C=N/NC(N)=S
cC(C)N,cC(C)N,3.003189792663477,4.963958413554101,7.999550488564906e-06,5.096934416235635,0.4666666666666667,0.0078066914498141,21.0,19.0,5.0,2.0,Medium_StrongEnriched,True,0.8835068054443554,0.9135308246597278,0.8835068054443554,0.8935148118494795,0.002443,0.5242,1.0,5.0,0.0,0.7248263888888888,both,BOTH,0.8047627690764485,cC(C)N
ccc(c(c)C)c(c)c,ccc(c(c)C)c(c)c,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,2.0,2.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,0.101771,0.7534,3.0,1.0,0.0,0.9227430555555556,both,BOTH,0.8042429244054784,ccc(c(c)C)c(c)c
NCCCN,NCCCN,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,1.0,2.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,0.011887,1.0,1.0,0.0,0.0,0.8528645833333334,both,BOTH,0.7972504707049851,NCCCN
CCCS,CCCS,1.3990014562096942,1.574973591992086,0.4513455900264954,0.3454907965553292,0.217391304347826,0.0037174721189591,10.0,31.0,5.0,1.0,Neutral_Balanced,False,0.7189751801441153,0.48478783026421135,0.7189751801441153,0.6409127301841473,1.218582,0.9734,12.0,2.0,0.0,0.9878472222222222,both,BOTH,0.7956908069088586,CCCS
CNNC(=S)S,CNNC(=S)S,1.9306220095693776,2.544484556758925,0.4127697585049684,0.3842921287149644,0.3,0.0011152416356877,3.0,4.0,3.0,1.0,Medium_StrongEnriched,False,0.7842273819055244,0.5208166533226581,0.7842273819055244,0.6964238057112357,0.03598,1.0,4.0,0.0,0.0,0.89453125,both,BOTH,0.7892862962529053,CNNC(=S)S
CCSc(n)[nH],CCSc(n)[nH],3.283370764573772,5.947332935715583,1.072586182625418e-07,6.969567802047748,0.5102040816326531,0.0092936802973977,25.0,7.0,17.0,2.0,Medium_StrongEnriched,True,0.9051240992794235,0.9483586869495596,0.9051240992794235,0.9195356285028021,0.000967,0.1235,2.0,1.0,4.0,0.6762152777777778,both,BOTH,0.7885455221194182,CCSc(n)[nH]
cc(C)[nH],Cc(c)[nH],4.903167008430166,19.06556092464412,2.3420592963086216e-25,12.0,0.7619047619047619,0.0178438661710037,48.0,7.0,8.0,2.0,Medium_StrongEnriched,True,0.9679743795036029,0.9875900720576462,0.9679743795036029,0.9745129436882841,0.000302,0.0298,1.0,8.0,19.0,0.6371527777777778,both,BOTH,0.787980728857876,Cc(c)[nH]
nCCC(=O)O,nCCC(=O)O,3.2177033492822966,5.462093862815885,0.1666910694955296,0.7780876669548686,0.5,0.0011152416356877,3.0,0.0,3.0,0.0,Medium_StrongEnriched,False,0.8967173738991193,0.678142514011209,0.8967173738991193,0.8238590872698159,0.003437,1.0,2.0,0.0,0.0,0.7534722222222222,both,BOTH,0.7878800272142706,nCCC(=O)O
cccc(c)-c,c-c(c)ccc,1.4472838261269736,1.932457235796348,2.0970065814726405e-07,6.678400206495665,0.2248939179632249,0.0591078066914498,159.0,152.0,396.0,0.0,Neutral_Balanced,True,0.7261809447558046,0.9463570856685348,0.7261809447558046,0.7995729917267146,0.004319,0.0423,35.0,21.0,177.0,0.7756076388888888,both,BOTH,0.7874991557027107,c-c(c)ccc
cc(c)n,cc(c)n,1.2024635353719308,1.2936168849513192,0.3143156150066733,0.5026340429633946,0.1868512110726643,0.0200743494423791,54.0,74.0,161.0,0.0,Neutral_Balanced,False,0.6749399519615693,0.5980784627702161,0.6749399519615693,0.6493194555644516,0.200011,0.4839,66.0,5.0,29.0,0.9544270833333334,both,BOTH,0.787228095361165,cc(c)n
cc(n)/C=N/N,cc(n)/C=N/N,1.5444976076555024,1.821010101010101,0.4842391197228398,0.3149401285797699,0.24,0.0022304832713754,6.0,18.0,1.0,1.0,Medium_StrongEnriched,False,0.7345876701361089,0.4467574059247398,0.7345876701361089,0.6386442487323192,0.35534,1.0,11.0,0.0,0.0,0.96875,both,BOTH,0.7865663455548008,cc(n)/C=N/N
C=O,C=O,1.0931833716522712,1.5102871373606743,0.0055384663238961,2.256610480629312,0.1698701298701298,0.1215613382899628,327.0,489.0,1109.0,0.0,Neutral_Balanced,True,0.6565252201761409,0.8198558847077662,0.6565252201761409,0.710968775020016,0.016949,0.363,22.0,77.0,0.0,0.8684895833333334,both,BOTH,0.7857919414069758,C=O
con,con,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,1.0,3.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,0.022184,1.0,3.0,0.0,0.0,0.8793402777777778,both,BOTH,0.7851006540470742,con
cc(c)OCC,CCOc(c)c,1.6088516746411483,1.937239146546008,0.4513455900264954,0.3454907965553292,0.25,0.0018587360594795,5.0,5.0,10.0,0.0,Medium_StrongEnriched,False,0.7397918334667735,0.48478783026421135,0.7397918334667735,0.6547904990659194,0.132917,0.3809,31.0,7.0,7.0,0.9405381944444444,both,BOTH,0.7847645976538674,CCOc(c)c
CN(C)CC(N)=O,CN(C)CC(N)=O,2.4132775119617222,3.472814790504321,0.2956297726768292,0.5292518305676541,0.375,0.0011152416356877,3.0,1.0,4.0,0.0,Medium_StrongEnriched,False,0.8326661329063251,0.6044835868694955,0.8326661329063251,0.7566052842273819,0.006645,0.9696,1.0,1.0,0.0,0.8133680555555556,both,BOTH,0.7844734341295976,CN(C)CC(N)=O
cc(s)CCc,cCCc(c)s,1.8386876281613125,2.339307254868172,0.4718634990647218,0.3261836161469435,0.2857142857142857,0.0014869888475836,4.0,1.0,9.0,0.0,Medium_StrongEnriched,False,0.7678142514011209,0.4511609287429944,0.7678142514011209,0.6622631438484121,0.106307,0.992,1.0,1.0,0.0,0.92578125,both,BOTH,0.7830139214221626,cCCc(c)s
ccc(cc)c(c)n,ccc(cc)c(c)n,2.0566763675824986,2.6972495755517825,0.0003295367348399,3.482096165746664,0.3195876288659793,0.0115241635687732,31.0,28.0,38.0,0.0,Medium_StrongEnriched,True,0.7982385908726981,0.8702962369895917,0.7982385908726981,0.822257806244996,0.003026,0.2112,4.0,1.0,5.0,0.7421875,both,BOTH,0.7811974561994285,ccc(cc)c(c)n
cncc(c)-c,c-c(c)cnc,1.8386876281613125,2.339307254868172,0.4718634990647218,0.3261836161469435,0.2857142857142857,0.0014869888475836,4.0,3.0,7.0,0.0,Medium_StrongEnriched,False,0.7678142514011209,0.4511609287429944,0.7678142514011209,0.6622631438484121,0.095262,0.983,1.0,1.0,0.0,0.9166666666666666,both,BOTH,0.7791498883576324,c-c(c)cnc
CCS,CCS,1.127977188862798,1.2042534085119978,0.3644980298869129,0.4383048147028097,0.1752767527675277,0.0353159851301115,95.0,187.0,260.0,0.0,Neutral_Balanced,False,0.6621297037630104,0.5396317053642914,0.6621297037630104,0.621297037630104,0.51944,0.3383,65.0,38.0,67.0,0.9743923611111112,both,BOTH,0.7780662487524671,CCS
ccc(-c(c)c)c(C)n,Cc(n)c(cc)-c(c)c,4.504784688995215,11.818260718625238,0.0011215531278565,2.950180149108691,0.7,0.0026022304832713,7.0,0.0,3.0,2.0,Medium_StrongEnriched,True,0.9551641313050441,0.8430744595676541,0.9551641313050441,0.9178009073925808,0.000594,0.1092,1.0,0.0,3.0,0.6569010416666666,both,BOTH,0.7764691700955024,Cc(n)c(cc)-c(c)c
CCNCC,CCNCC,1.6088516746411483,1.9632810615199037,0.541053863845423,0.2667594971736788,0.25,0.0014869888475836,4.0,7.0,5.0,1.0,Medium_StrongEnriched,False,0.7397918334667735,0.44155324259407525,0.7397918334667735,0.6403789698425407,0.123246,0.7546,10.0,4.0,1.0,0.9361979166666666,both,BOTH,0.7742877097331022,CCNCC
